Date,pm2.5,pm10,O3,NO2,SO2,co,AQI,Dominant_Pollutant,Month,DayOfWeek,IsWeekend,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter
2023-06-24,119.0,56.0,12.0,58.0,4.0,13.0,297,pm2.5,6,5,1,0,1,0,0,0
2023-06-25,126.0,52.0,14.0,71.0,4.0,14.0,305,pm2.5,6,6,1,0,1,0,0,0
2023-06-26,93.0,67.0,17.0,68.0,4.0,17.0,300,co,6,0,0,0,1,0,0,0
2023-06-27,85.0,48.0,13.0,55.0,4.0,16.0,286,co,6,1,0,0,1,0,0,0
2023-06-28,74.0,39.0,11.0,73.0,4.0,11.0,214,co,6,2,0,0,1,0,0,0
2023-06-29,96.0,56.0,6.0,51.0,3.0,8.0,220,pm2.5,6,3,0,0,1,0,0,0
2023-06-30,79.0,26.0,9.0,103.0,4.0,10.0,200,co,6,4,0,0,1,0,0,0
2023-07-01,53.0,43.0,7.0,3.0,4.0,9.0,188,co,7,5,1,0,1,0,0,0
2023-07-02,60.0,45.0,7.0,95.0,4.0,9.0,188,co,7,6,1,0,1,0,0,0
2023-07-03,76.0,41.0,9.0,88.0,3.0,10.0,200,co,7,0,0,0,1,0,0,0
2023-07-04,65.0,48.0,12.0,84.0,4.0,11.0,214,co,7,1,0,0,1,0,0,0
2023-07-05,100.0,52.0,9.0,84.0,4.0,12.0,233,pm2.5,7,2,0,0,1,0,0,0
2023-07-06,107.0,48.0,8.0,88.0,4.0,13.0,257,pm2.5,7,3,0,0,1,0,0,0
2023-07-07,85.0,40.0,9.0,88.0,4.0,16.0,286,co,7,4,0,0,1,0,0,0
2023-07-08,84.0,37.0,9.0,88.0,4.0,11.0,214,co,7,5,1,0,1,0,0,0
2023-07-09,79.0,31.0,6.0,111.0,4.0,6.0,163,pm2.5,7,6,1,0,1,0,0,0
2023-07-10,64.0,35.0,8.0,40.0,4.0,11.0,214,co,7,0,0,0,1,0,0,0
2023-07-11,49.0,34.0,8.0,49.0,4.0,7.0,162,co,7,1,0,0,1,0,0,0
2023-07-12,55.0,31.0,7.0,76.0,4.0,8.0,175,co,7,2,0,0,1,0,0,0
2023-07-13,65.0,51.0,8.0,114.0,4.0,8.0,175,co,7,3,0,0,1,0,0,0
2023-07-14,119.0,35.0,10.0,86.0,4.0,6.0,297,pm2.5,7,4,0,0,1,0,0,0
2023-07-15,79.0,44.0,12.0,45.0,4.0,3.0,163,pm2.5,7,5,1,0,1,0,0,0
2023-07-16,94.0,50.0,12.0,98.0,4.0,10.0,213,pm2.5,7,6,1,0,1,0,0,0
2023-07-17,93.0,55.0,11.0,68.0,4.0,14.0,257,co,7,0,0,0,1,0,0,0
2023-07-18,93.0,54.0,14.0,71.0,5.0,13.0,243,co,7,1,0,0,1,0,0,0
2023-07-19,87.0,63.0,14.0,45.0,4.0,13.0,243,co,7,2,0,0,1,0,0,0
2023-07-20,100.0,56.0,13.0,63.0,4.0,14.0,257,co,7,3,0,0,1,0,0,0
2023-07-21,89.0,52.0,9.0,63.0,4.0,22.0,329,co,7,4,0,0,1,0,0,0
2023-07-22,73.0,33.0,10.0,89.0,4.0,24.0,341,co,7,5,1,0,1,0,0,0
2023-07-23,65.0,70.0,10.0,56.0,5.0,15.0,271,co,7,6,1,0,1,0,0,0
2023-07-24,114.0,55.0,5.0,57.0,4.0,10.0,280,pm2.5,7,0,0,0,1,0,0,0
2023-07-25,118.0,61.0,10.0,81.0,4.0,11.0,293,pm2.5,7,1,0,0,1,0,0,0
2023-07-26,96.0,62.0,9.0,76.0,4.0,9.0,220,pm2.5,7,2,0,0,1,0,0,0
2023-07-27,104.0,56.5,7.5,59.0,4.0,10.5,247,pm2.5,7,3,0,0,1,0,0,0
2023-07-31,100.5,51.0,6.0,42.0,4.0,12.0,235,pm2.5,7,0,0,0,1,0,0,0
2023-08-01,86.0,35.0,7.0,63.6,4.0,11.0,214,co,8,1,0,0,1,0,0,0
2023-08-02,64.0,49.0,7.0,62.8,4.0,15.0,271,co,8,2,0,0,1,0,0,0
2023-08-03,50.0,65.0,4.0,62.0,5.0,8.0,175,co,8,3,0,0,1,0,0,0
2023-08-04,106.0,44.0,7.0,60.0,4.0,9.0,253,pm2.5,8,4,0,0,1,0,0,0
2023-08-05,93.0,42.0,6.0,56.0,4.0,13.0,243,co,8,5,1,0,1,0,0,0
2023-08-06,70.0,68.0,6.0,62.0,4.0,17.0,300,co,8,6,1,0,1,0,0,0
2023-08-07,98.0,71.0,7.0,68.0,3.0,16.0,286,co,8,0,0,0,1,0,0,0
2023-08-08,95.0,77.0,7.0,104.0,4.0,14.0,257,co,8,1,0,0,1,0,0,0
2023-08-09,95.0,83.0,8.0,108.0,4.0,12.0,229,co,8,2,0,0,1,0,0,0
2023-08-10,101.0,92.0,9.0,85.0,4.0,14.0,257,co,8,3,0,0,1,0,0,0
2023-08-11,121.0,64.0,11.0,79.0,4.0,17.0,301,pm2.5,8,4,0,0,1,0,0,0
2023-08-12,106.0,54.0,8.0,44.0,4.0,11.0,253,pm2.5,8,5,1,0,1,0,0,0
2023-08-13,101.0,50.0,10.0,93.0,4.0,8.0,237,pm2.5,8,6,1,0,1,0,0,0
2023-08-14,96.0,53.0,9.0,71.0,4.0,8.0,220,pm2.5,8,0,0,0,1,0,0,0
2023-08-15,107.0,54.0,11.0,111.0,4.0,12.0,257,pm2.5,8,1,0,0,1,0,0,0
2023-08-16,103.0,57.0,7.0,48.0,4.0,12.0,243,pm2.5,8,2,0,0,1,0,0,0
2023-08-17,116.0,59.0,5.0,85.0,4.0,8.0,287,pm2.5,8,3,0,0,1,0,0,0
2023-08-18,109.0,47.0,4.0,120.0,4.0,11.0,263,pm2.5,8,4,0,0,1,0,0,0
2023-08-19,89.0,46.0,5.0,95.0,4.0,15.0,271,co,8,5,1,0,1,0,0,0
2023-08-20,95.0,52.0,6.0,83.0,4.0,11.0,217,pm2.5,8,6,1,0,1,0,0,0
2023-08-21,107.0,42.0,4.0,98.0,4.0,7.0,257,pm2.5,8,0,0,0,1,0,0,0
2023-08-22,104.0,20.0,3.0,96.0,4.0,6.0,247,pm2.5,8,1,0,0,1,0,0,0
2023-08-23,45.0,38.0,3.0,83.0,4.0,16.0,286,co,8,2,0,0,1,0,0,0
2023-08-24,68.0,67.0,5.0,32.0,4.0,13.0,243,co,8,3,0,0,1,0,0,0
2023-08-25,89.0,84.0,7.0,75.0,4.0,16.0,286,co,8,4,0,0,1,0,0,0
2023-08-26,108.0,101.0,9.0,105.0,4.0,18.0,306,co,8,5,1,0,1,0,0,0
2023-08-27,124.0,85.0,8.0,87.0,4.0,16.0,303,pm2.5,8,6,1,0,1,0,0,0
2023-08-28,114.0,69.0,9.0,107.0,4.0,13.0,280,pm2.5,8,0,0,0,1,0,0,0
2023-08-29,99.0,71.0,10.0,117.0,4.0,13.0,243,co,8,1,0,0,1,0,0,0
2023-08-30,105.0,70.0,11.0,93.0,4.0,11.0,250,pm2.5,8,2,0,0,1,0,0,0
2023-08-31,116.0,74.0,13.0,93.0,4.0,13.0,287,pm2.5,8,3,0,0,1,0,0,0
2023-09-01,123.0,72.0,14.0,99.0,4.0,14.0,302,pm2.5,9,4,0,0,1,0,0,0
2023-09-02,117.0,69.0,14.0,100.0,4.0,12.0,290,pm2.5,9,5,1,0,1,0,0,0
2023-09-03,114.0,71.0,17.0,122.0,4.0,9.0,280,pm2.5,9,6,1,0,1,0,0,0
2023-09-04,114.0,53.5,13.5,84.5,3.5,7.0,280,pm2.5,9,0,0,0,1,0,0,0
2023-09-06,90.5,36.0,10.0,47.0,3.0,5.0,202,pm2.5,9,2,0,0,1,0,0,0
2023-09-07,67.0,28.0,6.0,59.0,3.0,7.0,162,co,9,3,0,0,1,0,0,0
2023-09-08,59.0,31.0,5.0,82.0,3.0,9.0,188,co,9,4,0,0,1,0,0,0
2023-09-09,70.0,34.0,6.0,81.2,3.0,10.0,200,co,9,5,1,0,1,0,0,0
2023-09-10,81.0,25.0,7.0,80.4,3.0,10.0,200,co,9,6,1,0,1,0,0,0
2023-09-11,48.0,43.0,5.0,79.6,3.0,10.0,200,co,9,0,0,0,1,0,0,0
2023-09-12,88.0,60.0,5.0,78.8,3.0,9.0,193,pm2.5,9,1,0,0,1,0,0,0
2023-09-13,129.0,62.0,5.0,78.0,3.0,9.0,307,pm2.5,9,2,0,0,1,0,0,0
2023-09-14,129.0,50.0,2.0,77.2,3.0,8.0,307,pm2.5,9,3,0,0,1,0,0,0
2023-09-15,83.0,55.0,10.0,76.4,3.0,10.0,200,co,9,4,0,0,1,0,0,0
2023-09-16,96.0,39.0,13.0,75.6,4.0,10.0,220,pm2.5,9,5,1,0,1,0,0,0
2023-09-17,69.0,49.0,17.0,74.8,3.0,9.0,188,co,9,6,1,0,1,0,0,0
2023-09-18,85.0,64.0,9.0,74.0,4.0,10.0,200,co,9,0,0,0,1,0,0,0
2023-09-19,101.0,54.0,9.0,73.2,3.0,9.0,237,pm2.5,9,1,0,0,1,0,0,0
2023-09-20,96.0,61.0,14.0,72.4,3.0,9.0,220,pm2.5,9,2,0,0,1,0,0,0
2023-09-21,101.0,48.0,12.0,71.6,3.0,9.0,237,pm2.5,9,3,0,0,1,0,0,0
2023-09-22,69.0,49.0,13.0,70.8,3.0,9.0,188,co,9,4,0,0,1,0,0,0
2023-09-23,71.0,42.0,12.0,70.0,3.0,8.0,175,co,9,5,1,0,1,0,0,0
2023-09-24,59.0,61.0,16.0,69.2,3.0,8.0,175,co,9,6,1,0,1,0,0,0
2023-09-25,70.0,55.0,17.0,68.4,3.0,9.0,188,co,9,0,0,0,1,0,0,0
2023-09-26,81.0,83.0,16.0,67.6,3.0,9.0,188,co,9,1,0,0,1,0,0,0
2023-09-27,136.0,77.0,35.0,66.8,3.0,9.0,312,pm2.5,9,2,0,0,1,0,0,0
2023-09-28,145.0,65.0,38.0,66.0,3.0,9.0,319,pm2.5,9,3,0,0,1,0,0,0
2023-09-29,149.0,104.0,50.0,65.2,3.0,9.0,322,pm2.5,9,4,0,0,1,0,0,0
2023-09-30,155.0,306.0,24.0,64.4,3.0,9.0,327,pm2.5,9,5,1,0,1,0,0,0
2023-10-01,86.0,52.0,10.0,9.944444444444445,3.0,8.0,187,pm2.5,10,6,1,1,0,0,0,0
2023-10-02,119.0,66.0,36.0,9.88888888888889,3.0,9.0,297,pm2.5,10,0,0,1,0,0,0,0
2023-10-03,112.0,78.0,24.0,9.833333333333334,3.0,8.0,273,pm2.5,10,1,0,1,0,0,0,0
2023-10-04,128.0,56.0,29.0,9.77777777777778,4.0,11.0,306,pm2.5,10,2,0,1,0,0,0,0
2023-10-05,86.0,102.0,82.0,9.72222222222222,4.0,10.0,200,co,10,3,0,1,0,0,0,0
2023-10-06,168.0,87.0,52.0,9.666666666666666,4.0,12.0,337,pm2.5,10,4,0,1,0,0,0,0
2023-10-07,154.0,66.0,28.0,9.61111111111111,3.0,9.0,326,pm2.5,10,5,1,1,0,0,0,0
2023-10-08,120.0,65.0,22.0,9.555555555555555,3.0,10.0,300,pm2.5,10,6,1,1,0,0,0,0
2023-10-09,114.0,63.0,27.0,9.5,3.0,9.0,280,pm2.5,10,0,0,1,0,0,0,0
2023-10-10,124.0,71.0,37.0,9.444444444444445,3.0,8.0,303,pm2.5,10,1,0,1,0,0,0,0
2023-10-11,144.0,74.0,62.0,9.38888888888889,3.0,9.0,318,pm2.5,10,2,0,1,0,0,0,0
2023-10-12,152.0,85.0,50.0,9.333333333333334,3.0,9.0,325,pm2.5,10,3,0,1,0,0,0,0
2023-10-13,164.0,89.0,43.0,9.27777777777778,4.0,11.0,334,pm2.5,10,4,0,1,0,0,0,0
2023-10-14,159.0,95.0,38.0,9.22222222222222,3.0,8.0,330,pm2.5,10,5,1,1,0,0,0,0
2023-10-15,156.0,101.0,37.0,9.166666666666666,2.0,7.0,328,pm2.5,10,6,1,1,0,0,0,0
2023-10-16,151.0,51.0,30.0,9.11111111111111,4.0,10.0,324,pm2.5,10,0,0,1,0,0,0,0
2023-10-17,89.0,59.0,44.0,9.055555555555555,3.0,9.0,197,pm2.5,10,1,0,1,0,0,0,0
2023-10-18,107.0,73.0,48.0,9.0,2.0,7.0,257,pm2.5,10,2,0,1,0,0,0,0
2023-10-19,140.0,65.0,35.0,19.0,5.0,13.0,315,pm2.5,10,3,0,1,0,0,0,0
2023-10-20,119.0,84.0,14.0,16.0,4.0,10.0,297,pm2.5,10,4,0,1,0,0,0,0
2023-10-21,159.0,83.0,68.0,14.0,3.0,9.0,330,pm2.5,10,5,1,1,0,0,0,0
2023-10-22,151.0,93.0,70.0,15.0,3.0,10.0,324,pm2.5,10,6,1,1,0,0,0,0
2023-10-23,159.0,82.0,67.0,11.0,2.0,7.0,330,pm2.5,10,0,0,1,0,0,0,0
2023-10-24,144.0,75.0,53.0,15.0,3.0,10.0,318,pm2.5,10,1,0,1,0,0,0,0
2023-10-25,128.0,75.0,65.0,14.0,3.0,9.0,306,pm2.5,10,2,0,1,0,0,0,0
2023-10-26,140.0,91.0,64.0,15.0,3.0,10.0,315,pm2.5,10,3,0,1,0,0,0,0
2023-10-27,150.0,83.0,64.0,13.0,3.0,9.0,323,pm2.5,10,4,0,1,0,0,0,0
2023-10-28,150.0,91.0,73.0,15.0,3.0,10.0,323,pm2.5,10,5,1,1,0,0,0,0
2023-10-29,162.0,89.0,69.0,18.0,4.0,11.0,332,pm2.5,10,6,1,1,0,0,0,0
2023-10-30,149.0,79.0,46.0,11.0,2.0,7.0,322,pm2.5,10,0,0,1,0,0,0,0
2023-10-31,130.0,91.0,47.0,16.0,3.0,10.0,308,pm2.5,10,1,0,1,0,0,0,0
2023-11-01,159.0,112.0,43.0,19.0,4.0,13.0,330,pm2.5,11,2,0,1,0,0,0,0
2023-11-02,161.0,115.0,35.0,14.0,3.0,9.0,332,pm2.5,11,3,0,1,0,0,0,0
2023-11-03,165.0,110.0,35.0,17.0,4.0,11.0,335,pm2.5,11,4,0,1,0,0,0,0
2023-11-04,178.0,116.0,43.0,13.0,3.0,9.0,345,pm2.5,11,5,1,1,0,0,0,0
2023-11-05,190.0,97.0,35.0,13.0,3.0,8.0,354,pm2.5,11,6,1,1,0,0,0,0
2023-11-06,176.0,247.0,24.0,24.0,6.0,15.0,343,pm2.5,11,0,0,1,0,0,0,0
2023-11-07,179.0,97.0,43.0,17.0,4.0,11.0,345,pm2.5,11,1,0,1,0,0,0,0
2023-11-08,178.0,104.0,61.0,24.0,6.0,16.0,345,pm2.5,11,2,0,1,0,0,0,0
2023-11-09,179.0,115.0,44.0,19.0,5.0,12.0,345,pm2.5,11,3,0,1,0,0,0,0
2023-11-10,178.0,53.0,18.0,5.0,1.0,3.0,345,pm2.5,11,4,0,1,0,0,0,0
2023-11-11,129.0,71.0,28.5,9.5,2.0,6.0,307,pm2.5,11,5,1,1,0,0,0,0
2023-11-18,144.0,89.0,39.0,14.0,3.0,9.0,318,pm2.5,11,5,1,1,0,0,0,0
2023-11-19,159.0,76.0,12.0,10.0,2.0,6.0,330,pm2.5,11,6,1,1,0,0,0,0
2023-11-20,155.0,86.0,23.0,11.5,2.5,7.5,327,pm2.5,11,0,0,1,0,0,0,0
2023-11-21,160.5,96.0,34.0,13.0,3.0,9.0,331,pm2.5,11,1,0,1,0,0,0,0
2023-11-22,166.0,122.0,44.0,14.0,3.0,10.0,335,pm2.5,11,2,0,1,0,0,0,0
2023-11-23,189.0,121.0,22.5,14.0,4.0,9.0,353,pm2.5,11,3,0,1,0,0,0,0
2023-11-24,183.0,129.0,1.0,37.0,9.0,25.0,348,pm2.5,11,4,0,1,0,0,0,0
2023-11-25,180.0,118.0,29.0,13.0,3.0,9.0,346,pm2.5,11,5,1,1,0,0,0,0
2023-11-26,173.0,114.0,13.0,12.0,3.0,8.0,341,pm2.5,11,6,1,1,0,0,0,0
2023-11-27,172.0,129.5,7.0,19.0,4.5,12.0,340,pm2.5,11,0,0,1,0,0,0,0
2023-11-28,183.0,145.0,1.0,26.0,6.0,16.0,348,pm2.5,11,1,0,1,0,0,0,0
2023-11-29,194.0,66.0,14.0,13.0,3.0,8.0,357,pm2.5,11,2,0,1,0,0,0,0
2023-11-30,135.0,84.0,30.0,10.0,2.0,6.0,312,pm2.5,11,3,0,1,0,0,0,0
2023-12-01,185.0,78.0,26.0,20.0,5.0,13.0,350,pm2.5,12,4,0,0,0,0,0,1
2023-12-02,148.0,80.0,30.0,16.0,4.0,10.0,322,pm2.5,12,5,1,0,0,0,0,1
2023-12-03,129.0,155.0,17.0,10.0,2.0,7.0,307,pm2.5,12,6,1,0,0,0,0,1
2023-12-04,86.0,38.0,16.0,13.0,3.0,8.0,187,pm2.5,12,0,0,0,0,0,0,1
2023-12-05,83.0,54.5,21.0,13.0,3.0,8.5,181,co,12,1,0,0,0,0,0,1
2023-12-06,121.0,71.0,26.0,13.0,3.0,9.0,301,pm2.5,12,2,0,0,0,0,0,1
2023-12-07,159.0,80.0,35.0,16.0,4.0,10.0,330,pm2.5,12,3,0,0,0,0,0,1
2023-12-08,158.0,98.0,24.0,15.0,3.0,10.0,329,pm2.5,12,4,0,0,0,0,0,1
2023-12-09,176.0,86.0,27.0,13.0,3.0,8.0,343,pm2.5,12,5,1,0,0,0,0,1
2023-12-10,166.0,93.0,22.0,14.0,3.0,9.0,335,pm2.5,12,6,1,0,0,0,0,1
2023-12-11,172.0,98.0,32.0,11.0,2.0,7.0,340,pm2.5,12,0,0,0,0,0,0,1
2023-12-12,180.0,91.0,30.5,12.0,2.5,7.5,346,pm2.5,12,1,0,0,0,0,0,1
2023-12-13,171.5,84.0,29.0,13.0,3.0,8.0,340,pm2.5,12,2,0,0,0,0,0,1
2023-12-14,163.0,133.0,9.0,14.0,3.0,9.0,333,pm2.5,12,3,0,0,0,0,0,1
2023-12-15,207.0,97.0,40.0,17.0,4.0,11.0,367,pm2.5,12,4,0,0,0,0,0,1
2023-12-16,170.0,82.0,38.0,16.0,4.0,10.0,338,pm2.5,12,5,1,0,0,0,0,1
2023-12-17,145.0,75.0,36.0,11.0,2.0,7.0,319,pm2.5,12,6,1,0,0,0,0,1
2023-12-18,150.0,67.0,21.0,14.0,3.0,9.0,323,pm2.5,12,0,0,0,0,0,0,1
2023-12-19,135.0,66.0,29.0,11.0,2.0,8.0,312,pm2.5,12,1,0,0,0,0,0,1
2023-12-20,142.0,111.0,21.0,26.0,6.0,17.0,317,pm2.5,12,2,0,0,0,0,0,1
2023-12-21,189.0,123.0,26.0,17.0,4.0,11.0,353,pm2.5,12,3,0,0,0,0,0,1
2023-12-22,192.0,104.0,15.0,4.0,3.5,2.0,355,pm2.5,12,4,0,0,0,0,0,1
2023-12-23,171.0,71.0,22.0,12.0,3.0,8.0,339,pm2.5,12,5,1,0,0,0,0,1
2023-12-24,148.0,75.0,25.0,10.0,2.0,6.0,322,pm2.5,12,6,1,0,0,0,0,1
2023-12-25,163.0,166.0,16.0,21.0,5.0,14.0,333,pm2.5,12,0,0,0,0,0,0,1
2023-12-26,217.0,183.0,12.0,13.0,3.0,8.0,375,pm2.5,12,1,0,0,0,0,0,1
2023-12-27,208.0,219.0,8.0,13.0,3.0,8.0,368,pm2.5,12,2,0,0,0,0,0,1
2023-12-28,155.0,173.0,14.0,10.0,2.0,6.0,327,pm2.5,12,3,0,0,0,0,0,1
2023-12-29,173.0,108.0,5.0,13.0,3.0,9.0,341,pm2.5,12,4,0,0,0,0,0,1
2023-12-30,162.0,58.0,12.0,22.0,5.0,14.0,332,pm2.5,12,5,1,0,0,0,0,1
2023-12-31,129.0,74.0,7.0,14.0,3.0,9.0,307,pm2.5,12,6,1,0,0,0,0,1
2024-01-01,152.0,83.0,15.0,12.0,3.0,8.0,325,pm2.5,1,0,0,0,0,0,0,1
2024-01-02,178.0,67.0,13.0,18.0,4.0,11.0,345,pm2.5,1,1,0,0,0,0,0,1
2024-01-03,139.0,80.0,10.0,15.0,3.0,10.0,315,pm2.5,1,2,0,0,0,0,0,1
2024-01-04,161.0,74.0,15.0,18.0,4.0,12.0,332,pm2.5,1,3,0,0,0,0,0,1
2024-01-05,151.0,77.0,11.0,18.0,4.0,11.0,324,pm2.5,1,4,0,0,0,0,0,1
2024-01-06,157.0,69.0,35.0,12.0,3.0,8.0,328,pm2.5,1,5,1,0,0,0,0,1
2024-01-07,148.0,75.0,31.0,16.0,4.0,10.0,322,pm2.5,1,6,1,0,0,0,0,1
2024-01-08,157.0,55.0,13.0,15.0,3.0,9.0,328,pm2.5,1,0,0,0,0,0,0,1
2024-01-09,118.0,53.0,30.0,19.0,4.0,12.0,293,pm2.5,1,1,0,0,0,0,0,1
2024-01-10,124.0,86.0,16.0,12.0,3.0,8.0,303,pm2.5,1,2,0,0,0,0,0,1
2024-01-11,166.0,127.0,18.0,21.0,5.0,14.0,335,pm2.5,1,3,0,0,0,0,0,1
2024-01-12,199.0,117.0,27.0,12.0,2.0,8.0,361,pm2.5,1,4,0,0,0,0,0,1
2024-01-13,191.0,126.0,2.0,12.0,2.0,7.0,355,pm2.5,1,5,1,0,0,0,0,1
2024-01-14,196.0,67.0,9.0,13.0,3.0,8.0,358,pm2.5,1,6,1,0,0,0,0,1
2024-01-15,150.0,80.0,26.0,16.0,4.0,10.0,323,pm2.5,1,0,0,0,0,0,0,1
2024-01-16,154.0,82.0,20.0,15.0,3.0,10.0,326,pm2.5,1,1,0,0,0,0,0,1
2024-01-17,162.0,83.0,35.0,12.0,3.0,8.0,332,pm2.5,1,2,0,0,0,0,0,1
2024-01-18,164.0,71.0,6.0,12.0,3.0,8.0,334,pm2.5,1,3,0,0,0,0,0,1
2024-01-19,146.0,74.0,13.0,14.0,3.0,9.0,320,pm2.5,1,4,0,0,0,0,0,1
2024-01-20,155.0,84.0,18.0,15.0,3.0,10.0,327,pm2.5,1,5,1,0,0,0,0,1
2024-01-21,164.0,182.0,26.0,21.0,5.0,14.0,334,pm2.5,1,6,1,0,0,0,0,1
2024-01-22,234.0,99.0,8.0,8.0,2.0,5.0,388,pm2.5,1,0,0,0,0,0,0,1
2024-01-23,175.0,61.0,7.0,12.0,2.0,7.0,342,pm2.5,1,1,0,0,0,0,0,1
2024-01-24,135.0,104.0,7.0,13.0,3.0,8.0,312,pm2.5,1,2,0,0,0,0,0,1
2024-01-25,179.0,120.0,9.0,21.0,5.0,14.0,345,pm2.5,1,3,0,0,0,0,0,1
2024-01-26,193.0,151.0,9.0,20.0,4.0,12.0,356,pm2.5,1,4,0,0,0,0,0,1
2024-01-27,210.0,113.0,8.0,14.0,3.0,9.0,369,pm2.5,1,5,1,0,0,0,0,1
2024-01-28,187.0,93.0,10.0,14.0,3.0,9.0,352,pm2.5,1,6,1,0,0,0,0,1
2024-01-29,170.0,107.0,8.0,13.0,3.0,8.0,338,pm2.5,1,0,0,0,0,0,0,1
2024-01-30,182.0,90.0,9.0,22.0,5.0,14.0,348,pm2.5,1,1,0,0,0,0,0,1
2024-01-31,155.0,73.0,9.0,8.0,2.0,5.0,327,pm2.5,1,2,0,0,0,0,0,1
2024-02-01,155.0,43.0,8.0,9.0,2.0,6.0,327,pm2.5,2,3,0,0,0,1,0,0
2024-02-02,98.0,49.0,7.0,17.0,4.0,11.0,227,pm2.5,2,4,0,0,0,1,0,0
2024-02-03,115.0,55.0,11.0,13.0,3.0,8.0,283,pm2.5,2,5,1,0,0,1,0,0
2024-02-04,121.0,49.0,16.0,15.0,3.0,10.0,301,pm2.5,2,6,1,0,0,1,0,0
2024-02-05,106.0,50.0,19.0,14.0,3.0,9.0,253,pm2.5,2,0,0,0,0,1,0,0
2024-02-06,107.0,42.0,36.0,17.0,4.0,11.0,257,pm2.5,2,1,0,0,0,1,0,0
2024-02-07,95.0,63.0,43.0,15.0,3.0,9.0,217,pm2.5,2,2,0,0,0,1,0,0
2024-02-08,135.0,79.0,58.0,16.0,4.0,10.0,312,pm2.5,2,3,0,0,0,1,0,0
2024-02-09,145.0,108.0,42.0,15.0,3.0,10.0,319,pm2.5,2,4,0,0,0,1,0,0
2024-02-10,180.0,91.0,30.0,16.0,3.0,10.0,346,pm2.5,2,5,1,0,0,1,0,0
2024-02-11,166.0,91.0,31.0,11.0,2.0,7.0,335,pm2.5,2,6,1,0,0,1,0,0
2024-02-12,169.0,68.0,48.0,12.0,3.0,8.0,338,pm2.5,2,0,0,0,0,1,0,0
2024-02-13,144.0,103.0,38.0,21.0,5.0,14.0,318,pm2.5,2,1,0,0,0,1,0,0
2024-02-14,178.0,109.0,62.0,19.0,4.0,12.0,345,pm2.5,2,2,0,0,0,1,0,0
2024-02-15,180.0,79.0,47.0,23.0,5.0,15.0,346,pm2.5,2,3,0,0,0,1,0,0
2024-02-16,156.0,69.0,62.0,18.0,4.0,12.0,328,pm2.5,2,4,0,0,0,1,0,0
2024-02-17,143.0,51.0,22.0,17.0,4.0,11.0,318,pm2.5,2,5,1,0,0,1,0,0
2024-02-18,114.0,44.0,38.0,13.0,3.0,9.0,280,pm2.5,2,6,1,0,0,1,0,0
2024-02-19,94.0,31.0,25.0,15.0,3.0,10.0,213,pm2.5,2,0,0,0,0,1,0,0
2024-02-20,75.0,39.0,20.0,17.0,4.0,11.0,214,co,2,1,0,0,0,1,0,0
2024-02-21,90.0,60.0,47.0,13.0,3.0,8.0,200,pm2.5,2,2,0,0,0,1,0,0
2024-02-22,128.0,44.0,83.0,10.0,2.0,6.0,306,pm2.5,2,3,0,0,0,1,0,0
2024-02-23,102.0,61.0,36.0,12.0,3.0,8.0,240,pm2.5,2,4,0,0,0,1,0,0
2024-02-24,128.0,47.0,26.0,11.0,2.0,7.0,306,pm2.5,2,5,1,0,0,1,0,0
2024-02-25,105.0,52.0,24.0,15.0,3.0,9.0,250,pm2.5,2,6,1,0,0,1,0,0
2024-02-26,113.0,80.0,20.0,11.0,2.0,7.0,277,pm2.5,2,0,0,0,0,1,0,0
2024-02-27,150.0,20.0,40.0,9.0,2.0,6.0,323,pm2.5,2,1,0,0,0,1,0,0
2024-02-28,54.0,38.0,29.0,16.0,4.0,10.0,200,co,2,2,0,0,0,1,0,0
2024-02-29,84.0,86.0,24.0,8.0,2.0,5.0,180,pm2.5,2,3,0,0,0,1,0,0
2024-03-01,165.0,39.0,20.0,12.0,3.0,8.0,335,pm2.5,3,4,0,0,0,1,0,0
2024-03-02,89.0,52.0,24.0,13.0,3.0,8.0,197,pm2.5,3,5,1,0,0,1,0,0
2024-03-03,110.0,48.0,28.0,16.0,3.0,10.0,267,pm2.5,3,6,1,0,0,1,0,0
2024-03-04,107.0,47.0,45.0,14.0,3.0,9.0,257,pm2.5,3,0,0,0,0,1,0,0
2024-03-05,101.0,55.0,29.0,23.0,7.0,7.0,237,pm2.5,3,1,0,0,0,1,0,0
2024-03-06,120.0,59.0,64.0,34.0,13.0,6.0,300,pm2.5,3,2,0,0,0,1,0,0
2024-03-07,124.0,40.0,37.0,4.0,7.0,2.0,303,pm2.5,3,3,0,0,0,1,0,0
2024-03-08,90.0,48.0,40.0,4.0,1.0,2.0,200,pm2.5,3,4,0,0,0,1,0,0
2024-03-09,102.0,59.0,17.0,3.0,1.3333333333333333,2.0,240,pm2.5,3,5,1,0,0,1,0,0
2024-03-10,122.0,69.0,18.0,4.0,1.6666666666666663,2.0,302,pm2.5,3,6,1,0,0,1,0,0
2024-03-11,146.0,57.0,27.0,8.0,2.0,5.0,320,pm2.5,3,0,0,0,0,1,0,0
2024-03-12,129.0,46.0,42.0,14.0,3.0,9.0,307,pm2.5,3,1,0,0,0,1,0,0
2024-03-13,105.0,75.0,44.0,14.0,3.0,9.0,250,pm2.5,3,2,0,0,0,1,0,0
2024-03-14,159.0,63.0,51.0,15.0,3.0,9.5,330,pm2.5,3,3,0,0,0,1,0,0
